model,family,iteration,macro_f1,macro_precision,macro_recall
resnet34,ResNet,87,82.483930115997,84.08848365336561,82.8110597373203
resnet34,ResNet,88,84.82987237761705,86.25791463623666,84.89080967341836
resnet34,ResNet,89,84.81708992914501,86.6747970347495,84.16854982042379
resnet34,ResNet,90,82.89689020354034,84.12359793888994,83.5355999835405
resnet34,ResNet,91,85.6382686765573,86.80045941554894,86.01496128875756
resnet34,ResNet,92,81.89729981526128,83.47527838593258,81.79903480871843
resnet34,ResNet,93,85.77580072162276,86.75974020728275,85.78190694364385
resnet34,ResNet,94,85.55659156894879,86.63237633825868,85.92092907869213
resnet34,ResNet,95,85.51537317591233,86.99164212858199,85.20182183545354
resnet34,ResNet,96,87.13409511766545,88.34250354646774,86.89110117010912
resnet34,ResNet,97,86.96024272125076,87.56262278695914,87.07645632707482
resnet34,ResNet,98,85.85432289788683,86.57170633870346,85.90223244967645
resnet34,ResNet,99,87.61478837260414,88.1140875546583,87.86225856973992
resnet34,ResNet,100,85.07722079925813,86.7389178522282,84.61260314750456
resnet50,ResNet,1,82.57220384698142,83.36112091611983,82.68100061425262
resnet50,ResNet,2,81.85267427509339,82.62423234323894,82.35753142379349
resnet50,ResNet,3,83.99470795620012,85.36054776104054,84.14493873371977
resnet50,ResNet,4,83.14990172262675,83.91093910020912,84.14412110532486
resnet50,ResNet,5,83.7001558225835,84.49535326356185,85.05552209788982
resnet50,ResNet,6,84.3031040807985,84.66932041824356,84.43900772629405
resnet50,ResNet,7,84.05049504308226,84.36675707819198,84.91560184008841
resnet50,ResNet,8,82.81358290490431,84.43436039663659,82.44466051647952
resnet50,ResNet,9,84.8617920649018,86.08826370795593,85.29665533640116
resnet50,ResNet,10,82.50663120539805,83.38147731748533,83.3038139938463
resnet50,ResNet,11,84.41205830715639,84.97057776880096,85.28738956865745
resnet50,ResNet,12,82.47466620247296,83.06390658205227,82.8474271462224
resnet50,ResNet,13,82.77273347840568,83.81435955099974,82.87849539428254
resnet50,ResNet,14,83.46434948271568,83.9362611763368,83.86439779630463
resnet50,ResNet,15,84.39515506340345,85.59472552843125,84.54469460571427
resnet50,ResNet,16,85.83803318091934,86.27623356937677,86.73363320149711
resnet50,ResNet,17,84.22854176064209,84.823162288871,84.85557630849729
resnet50,ResNet,18,83.78823666453661,84.82169988967674,84.06963016671884
resnet50,ResNet,19,83.73047591784439,84.84895340272915,83.84120550263661
resnet50,ResNet,20,83.91979567510919,84.53092259615754,84.65537169992974
resnet50,ResNet,21,83.51294548971424,84.45443914940205,84.15731853695299
resnet50,ResNet,22,83.37909250408352,84.7534896257148,83.36021337098929
resnet50,ResNet,23,84.47428987991692,85.05081489788142,85.11981079881112
resnet50,ResNet,24,83.34736629704899,83.92359665057874,83.7362588616122
resnet50,ResNet,25,83.9113931156384,85.45439671938924,83.97176124795413
resnet50,ResNet,26,82.85851841301124,83.89607711353571,83.58323779016334
resnet50,ResNet,27,82.7609469359435,83.43635975440044,83.52673304719342
resnet50,ResNet,28,82.3208161794625,83.61916846003837,82.41215986333559
resnet50,ResNet,29,83.13699359449124,84.62461604130122,83.2186185697762
resnet50,ResNet,30,83.78009055955833,85.56569343744603,84.26445243782705
resnet50,ResNet,31,83.72744117458552,84.58412960762011,84.19549828206563
resnet50,ResNet,32,83.76945035835588,84.63488011611553,83.8909157370007
resnet50,ResNet,33,82.09510816367342,83.05530793251506,82.32861815948367
resnet50,ResNet,34,84.3927742056961,86.09051499494358,85.13367692143436
resnet50,ResNet,35,86.05624297620736,87.23456796515079,86.18043679327454
resnet50,ResNet,36,81.94260663705018,82.6684715067068,82.41787677929824
resnet50,ResNet,37,85.08652229847853,85.89151056239494,85.48468185767958
resnet50,ResNet,38,84.17737007234118,85.69010311833678,84.3509205082768
resnet50,ResNet,39,81.98342842264111,82.96574831324081,82.0595941237631
resnet50,ResNet,40,84.33630817407469,85.26636089900045,84.50094115886952
resnet50,ResNet,41,83.29691512659936,84.26448308134592,84.58414597945489
resnet50,ResNet,42,83.69240056348417,84.3332552809295,85.00453157870331
resnet50,ResNet,43,83.57602442238617,84.66204953121094,83.79495788383258
resnet50,ResNet,44,82.00136727573843,83.20739459083903,82.69566335759633
resnet50,ResNet,45,84.71674078085111,85.25376765365323,85.57588925235984
resnet50,ResNet,46,83.10240860587452,84.02273890091901,83.07590509328556
resnet50,ResNet,47,86.43201375206282,87.28026992749702,86.98012188198642
resnet50,ResNet,48,83.98873027208955,84.71272093685286,84.54683423992886
resnet50,ResNet,49,84.83010919038412,85.6658913383588,85.499938296315
resnet50,ResNet,50,83.73386933657511,84.4075482817238,84.06512775001131
resnet50,ResNet,51,82.54741128008372,83.34187820525148,83.6516562056163
resnet50,ResNet,52,86.40375764421759,87.28789448761856,86.77442632484419
resnet50,ResNet,53,84.00380595301378,84.53005334728985,84.6662218145594
resnet50,ResNet,54,85.89344102436756,86.950701472197,85.48499266593376
resnet50,ResNet,55,84.5751409892399,85.78105160836174,85.20173554283419
resnet50,ResNet,56,87.02831533369898,87.76240007132455,87.47129889392504
resnet50,ResNet,57,84.41552295830715,85.13804415473551,84.87768221329996
resnet50,ResNet,58,85.91764879201678,86.74271229592037,86.48154582937194
resnet50,ResNet,59,84.91641901108682,85.48935901173753,84.98045067574293
resnet50,ResNet,60,81.85086201103249,82.61725924449709,82.15910688400257
resnet50,ResNet,61,83.7488323864768,84.78321814976317,84.17300444205142
resnet50,ResNet,62,81.93607074801072,82.83735069679693,82.44040408168796
resnet50,ResNet,63,82.73266234141914,83.79355052524389,83.43232836529964
resnet50,ResNet,64,82.943676215982,83.41618627255994,83.54715446119123
resnet50,ResNet,65,84.01417199490764,84.61330226323832,84.88155489836457
resnet50,ResNet,66,81.01579601350126,82.01273698116802,82.47275286998288
resnet50,ResNet,67,82.28638579099228,83.9215664968041,82.75711518325684
resnet50,ResNet,68,82.44945994435305,82.85842969043938,82.78761801320562
resnet50,ResNet,69,82.33820862686404,83.49560327723609,82.9893255495207
resnet50,ResNet,70,83.57447700883554,85.6492725005311,84.03577920067647
resnet50,ResNet,71,83.015110780412,83.77372982979388,83.70428967168097
resnet50,ResNet,72,82.87868006332346,83.9291999859371,83.58389635550381
resnet50,ResNet,73,83.36635892207379,84.42845558742718,83.65080008763985
resnet50,ResNet,74,82.12588860354374,82.56213791144468,82.68424832821117
resnet50,ResNet,75,86.42230656636296,87.14218420545564,87.33059643323182
resnet50,ResNet,76,82.17690650253884,83.59400191743568,82.67153159504082
resnet50,ResNet,77,83.39633323708922,83.98450683005336,83.74455470209479
resnet50,ResNet,78,84.02644609277719,84.80788861527644,84.91449675736789
resnet50,ResNet,79,83.99831659801997,84.73051674233443,84.83861668289303
resnet50,ResNet,80,85.59532977808148,86.42462181038286,85.79313379735055
resnet50,ResNet,81,82.00288510980315,83.10148745079424,82.0871336077681
resnet50,ResNet,82,83.12384153683688,84.36491002239521,83.03891249577954
resnet50,ResNet,83,85.69943235426597,86.54549221346679,85.58179174607223
resnet50,ResNet,84,82.33013432523832,83.24363244254884,82.4143964872865
resnet50,ResNet,85,82.10526354417678,82.8618457626074,82.36120513647771
resnet50,ResNet,86,84.31656512665626,85.18798421966805,84.74316000850528
resnet50,ResNet,87,81.02618849947525,83.0603691249325,81.58394931913435
resnet50,ResNet,88,83.1340083822492,84.1422086740463,83.53680026396799
resnet50,ResNet,89,83.84526729426021,84.87648647175502,83.91951890970134
resnet50,ResNet,90,81.57341620240408,82.40083847663719,82.52204336472069
resnet50,ResNet,91,80.84422626544064,82.17253503641454,81.69965202890812
resnet50,ResNet,92,84.18126522909218,85.3119121795929,84.65744976043736
resnet50,ResNet,93,86.27750223276709,87.6806276415256,86.3919717555879
resnet50,ResNet,94,84.80270075262854,85.79785627859927,85.12963658915629
resnet50,ResNet,95,83.03756525921449,83.94758055243989,83.05005203662495
resnet50,ResNet,96,83.08651955110903,84.0965251003614,83.85162134398382
resnet50,ResNet,97,83.61018147843076,84.149217505995,84.46044107746151
resnet50,ResNet,98,82.30227876653076,83.70453457586287,82.40145253904998
resnet50,ResNet,99,85.54674416355043,86.54748901939553,85.99928839727318
resnet50,ResNet,100,83.71698251541288,84.57447064463778,83.85740044776165
resnet101,ResNet,1,82.74963736432373,83.65601276203363,82.73666052470455
resnet101,ResNet,2,81.35690671642325,82.39975271902152,81.64145218692032
resnet101,ResNet,3,84.06568212931096,85.23208454996045,83.55262060996637
resnet101,ResNet,4,85.57021707546679,86.02252702727195,85.98189107201233
resnet101,ResNet,5,83.02131028556079,83.47912603779008,83.54496851841715
resnet101,ResNet,6,82.34193401142223,83.08204870513826,82.21121359060517
resnet101,ResNet,7,82.25574666186654,82.62287744536366,82.90077981056199
resnet101,ResNet,8,82.11683924400539,83.83810777297376,82.35686552836736
resnet101,ResNet,9,83.59619892451411,84.49257869603812,83.49292835415085
resnet101,ResNet,10,83.57239325122549,84.81765795376309,83.25307982351326
resnet101,ResNet,11,81.8107043223302,82.4010324224188,82.85009739651903
resnet101,ResNet,12,83.97198389981995,84.71269378816126,84.24080524178115
resnet101,ResNet,13,80.85931833126399,82.69680258956275,80.66260974048902
resnet101,ResNet,14,81.88492542579951,82.74039907648934,82.88314264300705
resnet101,ResNet,15,85.43830777821182,86.48553535743574,85.69153033829507
resnet101,ResNet,16,85.50374385158172,85.83893189457021,86.10010305804259
resnet101,ResNet,17,82.05949323065825,82.52320694834464,82.40326571545444
resnet101,ResNet,18,81.31576834540763,82.59824471842443,81.36784397314518
resnet101,ResNet,19,86.25996416851274,86.91014199677397,86.25882902222834
resnet101,ResNet,20,82.0991890340786,83.17023870817904,82.20883284479532
resnet101,ResNet,21,82.33252342917248,83.26821997941934,82.46634601811436
resnet101,ResNet,22,80.82798773225257,82.42340617683867,80.43847625144774
resnet101,ResNet,23,82.51859555908929,83.23638967187298,83.24361829282324
resnet101,ResNet,24,81.60648866785529,82.07602156148394,81.97240862067889
resnet101,ResNet,25,82.36555381338187,83.08163620070687,82.64054363210431
resnet101,ResNet,26,81.16831676447617,82.05221387547408,81.25466088031709
resnet101,ResNet,27,80.39119778575261,81.64699615389132,80.20361778034413
resnet101,ResNet,28,79.51867294601539,81.09257143591371,79.4884134032323
resnet101,ResNet,29,83.00608983351351,84.04497247854826,83.00059191716885
resnet101,ResNet,30,82.64820609755947,83.83311229943405,82.91912886996343
resnet101,ResNet,31,82.58896327924961,83.7988451248765,82.65367841321361
resnet101,ResNet,32,83.19438479321695,84.20321323930638,82.86669948519516
resnet101,ResNet,33,81.91267347341517,82.99522490905261,82.12073957884294
resnet101,ResNet,34,83.82855582512613,85.4176420673038,84.11266354630197
resnet101,ResNet,35,84.9930920429437,86.57397433484391,84.59944525926399
resnet101,ResNet,36,83.22442637883844,83.90615902284699,83.46707060457227
resnet101,ResNet,37,82.6264272471978,83.8915760945044,82.42323307254658
resnet101,ResNet,38,82.9904761975918,84.2690153171039,82.91805411575903
resnet101,ResNet,39,82.01047740387837,83.1085877412099,82.26195435612954
resnet101,ResNet,40,81.77839555280092,82.77014165219848,81.7397182953449
resnet101,ResNet,41,82.9061106086659,84.21385805606427,83.5876284317528
resnet101,ResNet,42,81.02073355035827,81.83134717601583,81.41267784658992
resnet101,ResNet,43,81.24942715817254,82.29561408533648,81.49200141527507
resnet101,ResNet,44,81.15074264013955,82.26370173564482,81.20179890404685
resnet101,ResNet,45,83.05145781579063,83.77109545090345,83.45438780221389
resnet101,ResNet,46,83.15097296384613,84.2182289799062,83.31262006913099
resnet101,ResNet,47,84.60535499617687,85.27395251623864,84.67895092191007
resnet101,ResNet,48,83.19456632113359,83.93231856759922,83.4823798442724
resnet101,ResNet,49,82.1461231880395,83.60257471847187,81.99367981331292
resnet101,ResNet,50,84.22388208338172,85.37910708634944,84.59029340187641
resnet101,ResNet,51,81.19961368296214,82.17379523006122,81.74299275390328
resnet101,ResNet,52,84.31084770122777,85.28852360859126,84.8632716844835
resnet101,ResNet,53,84.07249536005831,84.5712017636292,84.91494297120894
resnet101,ResNet,54,84.58108472304086,85.226981077432,84.67567207148059
resnet101,ResNet,55,85.29315053154951,85.91769048418665,85.84975514434538
resnet101,ResNet,56,84.64313635398118,85.43139551777996,85.1323828145661
resnet101,ResNet,57,84.12546222996255,85.20759359745237,84.2914812364004
resnet101,ResNet,58,85.66825490722248,86.53504068563736,85.68188655145175
resnet101,ResNet,59,81.91402805416091,83.06508576807992,82.07460036223051
resnet101,ResNet,60,81.16120752594142,82.81191480808778,81.2141774248047
resnet101,ResNet,61,81.64539017496523,82.93345109782773,82.08326586695433
resnet101,ResNet,62,81.55544985689824,83.16873509523933,81.2214517152422
resnet101,ResNet,63,83.31999988063423,83.95825276028886,84.00452563541252
resnet101,ResNet,64,77.81452719990465,78.6139123107468,78.53470362483736
resnet101,ResNet,65,85.25101738752407,86.52001908713376,85.23355103082434
resnet101,ResNet,66,82.61614558630194,83.59423713495887,82.82246170798086
resnet101,ResNet,67,83.29214193120411,84.03028404612165,83.49136942510506
resnet101,ResNet,68,81.44620076071241,82.38417799381882,81.64620202825155
resnet101,ResNet,69,81.06137905569412,81.91000345749387,81.80056812278977
resnet101,ResNet,70,83.46360632010168,84.6139211456022,83.4276403980633
resnet101,ResNet,71,81.32980939225335,82.55583228066358,81.32998643868207
resnet101,ResNet,72,81.51666483328151,82.85773435205304,81.90144550492803
resnet101,ResNet,73,81.1469412806398,82.0645807445994,81.31886499097105
resnet101,ResNet,74,81.26257059975636,81.94044142981767,81.63592973634701
resnet101,ResNet,75,85.73339075869939,86.90060185228698,86.11867974372144
resnet101,ResNet,76,83.17846603906972,84.28978409744005,83.42870931210547
resnet101,ResNet,77,82.25931557750346,83.72890798048962,81.98998305315499
resnet101,ResNet,78,86.05388424304547,86.67083827889455,86.5945286539498
resnet101,ResNet,79,83.31902481546223,84.4036511334437,83.50082851073954
resnet101,ResNet,80,83.58471786206273,84.29929097091568,83.68178728547612
resnet101,ResNet,81,81.12206745817541,82.45186552699121,81.33916755697147
resnet101,ResNet,82,82.26761896733727,83.85078182661975,81.95246194240589
resnet101,ResNet,83,82.49156273158718,83.57900232998288,82.40882448107976
resnet101,ResNet,84,81.47851000987004,82.77911525889047,81.31548026762725
resnet101,ResNet,85,81.8802550355519,82.53040390508421,81.98279605608991
resnet101,ResNet,86,82.70817965051467,84.11379806093531,82.87119163397936
resnet101,ResNet,87,81.58260041965353,82.97965697431071,81.94920962324103
resnet101,ResNet,88,83.35368023716562,84.43579679395403,83.44177648566725
resnet101,ResNet,89,82.82944072406674,84.27382172480019,82.58408508677724
resnet101,ResNet,90,81.14884774649002,82.07110574785432,81.75067076325657
resnet101,ResNet,91,81.9831043439953,83.03327125756267,82.07105333044954
resnet101,ResNet,92,81.58911901408031,82.21990386161202,81.86900828900148
resnet101,ResNet,93,85.19157337748044,85.81360573065379,85.19801332697476
resnet101,ResNet,94,81.94993695363138,83.14031358704261,82.32912829288958
resnet101,ResNet,95,80.8608677029194,82.48369860871544,80.49027911559881
resnet101,ResNet,96,82.94773231827698,83.67935511814231,83.26040510422953
resnet101,ResNet,97,83.29559817780925,84.19276938127378,83.4173164697589
resnet101,ResNet,98,82.57085982776952,83.71488725562288,82.43261519072303
resnet101,ResNet,99,83.72572672616646,84.16191821238795,84.31232102133407
resnet101,ResNet,100,82.35233362336719,83.36128557507614,82.73392608205943
resnet152,ResNet,1,83.61850542335408,84.30343468510699,84.02689760886605
resnet152,ResNet,2,82.7520285868885,84.60551305382373,82.84170463679965
resnet152,ResNet,3,84.08850605790576,85.59186641073799,83.99689613194121
resnet152,ResNet,4,84.31665188283888,84.96459538969943,85.12103008371305
resnet152,ResNet,5,83.75014305864977,84.15746995728794,84.45765333438639
resnet152,ResNet,6,84.38041553255448,85.39748635294102,84.65212436591491
resnet152,ResNet,7,83.40499212979691,84.332932057996,83.73371711452646
resnet152,ResNet,8,82.03585194509726,84.4050559340302,81.84549465757584
resnet152,ResNet,9,86.16845803436249,87.3097221067426,86.25704201027405
resnet152,ResNet,10,82.59058348958253,84.10578412228442,82.60884591844345
resnet152,ResNet,11,83.02768312655178,83.91259569621047,84.0850181289635
resnet152,ResNet,12,84.24176640991877,85.1532740055831,84.4741525057853
resnet152,ResNet,13,83.22335012121589,83.8715808015907,83.73895323815437
resnet152,ResNet,14,83.86629991577135,84.67629232329263,84.32155103066543
resnet152,ResNet,15,84.12273125900552,85.04953993189797,84.35937228174025
resnet152,ResNet,16,85.40785731406105,86.40076506388168,85.56194346506257
resnet152,ResNet,17,83.40805954972822,84.57564260121806,83.26938808413435
resnet152,ResNet,18,81.07950652483811,83.3428961373387,80.9186047972575
resnet152,ResNet,19,85.08710611263784,86.25022874209272,84.86712047995823
resnet152,ResNet,20,82.01396552233572,82.74353764645191,82.35095896272425
resnet152,ResNet,21,81.54830234893713,83.08524326662705,81.69113134331695
resnet152,ResNet,22,81.89571319619688,83.75664556416251,81.56742606578591
resnet152,ResNet,23,82.84243456774149,83.75495614948302,82.64847213710219
resnet152,ResNet,24,82.78631665991341,83.61963506687911,83.01834354903409
resnet152,ResNet,25,81.79079549871695,83.16645445587277,81.60850423777144
resnet152,ResNet,26,81.79240973040179,83.2743899248476,81.92391459365479
resnet152,ResNet,27,80.80093720101581,81.86754835005199,80.71761488960978
resnet152,ResNet,28,81.74706724794038,82.95341780877541,81.60976885104951
resnet152,ResNet,29,83.24650346163423,84.81916359703617,82.94581868279538
resnet152,ResNet,30,84.26934042229284,85.56674053403235,84.46270630228767
resnet152,ResNet,31,83.6337198464486,84.98405663031075,83.45389661674551
resnet152,ResNet,32,83.49273477234135,84.47997269776782,83.57033643348437
resnet152,ResNet,33,81.55276078667023,82.9435132309846,81.49005791100959
resnet152,ResNet,34,82.19945046554666,83.65367573528161,82.70917149635684
resnet152,ResNet,35,83.665660791137,84.91600189120044,83.50374360618439
resnet152,ResNet,36,80.85791005229011,81.86133673090197,80.99033832860727
resnet152,ResNet,37,82.25170997052106,83.68977204978306,82.1204609709485
resnet152,ResNet,38,84.08459360522207,85.17944231028093,84.34100587048493
resnet152,ResNet,39,82.60934247852927,83.87792063142628,82.72069515508151
resnet152,ResNet,40,81.9628612304994,82.982602023609,81.9549420457349
resnet152,ResNet,41,82.76877198614127,83.88785202172046,82.99263454846304
resnet152,ResNet,42,81.48584074383626,82.51327442318828,82.1576042270998
resnet152,ResNet,43,81.82300557055346,83.20114318684114,81.81948060464686
resnet152,ResNet,44,81.48818632993817,82.85974803397708,81.78001073797951
resnet152,ResNet,45,83.72781582399199,84.57415252301278,83.68719977095937
resnet152,ResNet,46,84.27152855462269,85.50453004383785,84.24559436140665
resnet152,ResNet,47,86.03177647569335,86.8102238374987,86.06003486652013
resnet152,ResNet,48,84.95155118705398,86.58678705942806,84.68749115807938
resnet152,ResNet,49,82.50704085189751,84.44720958212007,82.54832260721928
resnet152,ResNet,50,84.542000277981,85.14100459402947,85.21866624050634
resnet152,ResNet,51,81.03686530016056,81.84989060460188,81.41707845895168
resnet152,ResNet,52,82.91102478010835,83.90535805463335,82.85995075630437
resnet152,ResNet,53,83.51043388993598,84.46142275438014,84.23184516534901
resnet152,ResNet,54,85.32029632579754,86.91327666590153,84.48014708399022
resnet152,ResNet,55,84.07005182954677,85.69059364594781,84.04135180892104
resnet152,ResNet,56,85.07061022750307,86.35071727639703,84.81164150923736
resnet152,ResNet,57,83.81299167400476,84.6578648688623,83.93236119363749
resnet152,ResNet,58,84.71217088181533,85.75293777513613,84.96539692191865
resnet152,ResNet,59,83.37599866240906,83.82351598339763,83.5881405837717
resnet152,ResNet,60,80.8711846354525,82.23401190312954,81.23466413461702
resnet152,ResNet,61,82.33499231638844,83.79389998262134,82.23126515554983
resnet152,ResNet,62,83.61736331429206,84.75491213991198,83.43047671155206
resnet152,ResNet,63,83.91577050448575,84.94179577171906,84.08975878861962
resnet152,ResNet,64,81.34923907538662,82.34528117520443,81.72008079160501
resnet152,ResNet,65,84.05064992002683,85.03428306484018,84.44581066188192
resnet152,ResNet,66,81.94639237025385,83.03373976810823,82.0354368106099
resnet152,ResNet,67,81.14848881860843,82.63512919570184,81.30056860308565
resnet152,ResNet,68,81.94652881232287,83.34994220120078,82.34174537391921
resnet152,ResNet,69,82.56315015889936,84.22838018022803,82.68112357804432
resnet152,ResNet,70,82.83887770787366,85.14331554326262,82.84389716638337
resnet152,ResNet,71,82.6881384890708,83.88469966716215,82.69872277480972
resnet152,ResNet,72,83.1517345149225,84.18884317555506,83.52660415896003
resnet152,ResNet,73,82.71576058721615,83.87916583602701,82.63497139837071
resnet152,ResNet,74,83.4624237088039,84.48206271550598,83.6552116726097
resnet152,ResNet,75,84.69567064677157,85.65466978073908,85.32037806640275
resnet152,ResNet,76,83.4244873491417,84.07085763342383,83.51891221355481
resnet152,ResNet,77,81.78062192989721,82.9885822042757,81.91230273732309
resnet152,ResNet,78,84.17842524207322,84.7639220202212,84.64786438181706
resnet152,ResNet,79,82.40130180238907,83.6531226107234,82.22518540325498
resnet152,ResNet,80,84.80501197821849,85.99609544548446,84.78652992949347
resnet152,ResNet,81,82.65337236854577,84.39550131940784,82.58555039744503
resnet152,ResNet,82,82.79468701153384,84.55772960625796,82.1402230117459
resnet152,ResNet,83,85.6122924204348,86.71299308412807,85.29382411068696
resnet152,ResNet,84,83.69030370281223,85.37989851057908,83.24060745046073
resnet152,ResNet,85,80.98148151993425,81.81380213988909,81.17454759485989
resnet152,ResNet,86,85.66020225154126,87.07186445492408,85.3188778636349
resnet152,ResNet,87,82.6381731090196,84.75610649284472,82.53624577549459
resnet152,ResNet,88,81.55717681445644,82.90508960071396,81.45299035407112
resnet152,ResNet,89,81.40850237789977,82.92172885842962,80.9177691089134
resnet152,ResNet,90,81.74267409291556,83.09171326879543,82.1863254975383
resnet152,ResNet,91,81.31599157514782,82.23111321706877,81.31021481082641
resnet152,ResNet,92,83.0418407657152,84.37601993211766,83.35414883561128
resnet152,ResNet,93,85.31053790514129,86.4385190874169,85.33259806097013
resnet152,ResNet,94,84.24887204805667,85.59809994730641,84.29111624087835
resnet152,ResNet,95,81.06838896362703,82.46324310912412,80.89309241483154
resnet152,ResNet,96,84.83091074747212,85.7412055587537,84.89225100791408
resnet152,ResNet,97,83.50568107455585,84.30373572902958,83.94434325507683
resnet152,ResNet,98,82.53208994081278,84.17456029228636,82.26313531050069
resnet152,ResNet,99,84.63914009215554,85.2382501954038,85.18037224293222
resnet152,ResNet,100,83.63482210671005,84.85231634570009,83.53284340634735
vgg11,VGG,1,80.55242129018552,82.09879086795048,80.64693235045148
vgg11,VGG,2,79.38172738646216,80.24724196260391,80.06560768077037
vgg11,VGG,3,82.21492705652503,82.86307496066546,82.43770355478584
vgg11,VGG,4,83.82250438314793,84.5080514793903,84.25331549046192
vgg11,VGG,5,83.7951154398025,84.237252732818,84.76152585766935
vgg11,VGG,6,80.89870115555033,81.3799749390642,81.45932483932215
vgg11,VGG,7,82.01741672387091,82.48116229203859,82.82950400739382
vgg11,VGG,8,80.0334964481046,80.8344484815329,80.05999970681931
vgg11,VGG,9,80.99617717459759,82.34321666180968,81.41707281097128
vgg11,VGG,10,77.75875801666928,78.83313739989343,78.53425124030184
vgg11,VGG,11,80.20817462259396,81.51780214958765,81.40505752358355
vgg11,VGG,12,82.17589040660854,83.07918521487407,82.71433871164658
vgg11,VGG,13,80.49000476552894,82.01981534981762,81.01291108876687
vgg11,VGG,14,81.95177589649356,82.23105596077254,82.89836501527466
vgg11,VGG,15,80.62768337291892,82.30394129135547,80.73833716616554
vgg11,VGG,16,82.2649966305912,82.91128300504748,82.6845912961225
vgg11,VGG,17,79.79237631495357,81.13807047184467,80.14327684101544
vgg11,VGG,18,81.24300413994511,82.58788340204002,81.57648405182307
vgg11,VGG,19,83.7718883200192,85.2453052528015,83.67173560282089
vgg11,VGG,20,79.79402150524845,81.00176057536194,80.18177386485048
vgg11,VGG,21,82.63091740833346,83.97974947819272,82.63614456158217
vgg11,VGG,22,80.51735149701085,82.21027613280579,80.19769961882834
vgg11,VGG,23,81.33969754708963,82.69670564882485,82.22131723744089
vgg11,VGG,24,81.33991514833527,82.2141107345155,81.55946719632949
vgg11,VGG,25,81.51908082525699,83.27266521337053,81.76143507968845
vgg11,VGG,26,80.0236530057029,81.39287718341602,80.29936688474177
vgg11,VGG,27,80.50045662696147,81.36984784739853,80.73258204332375
vgg11,VGG,28,78.82189355713024,80.11825755358737,78.68484603107424
vgg11,VGG,29,79.50783793832106,80.43667878155374,79.7117176283282
vgg11,VGG,30,81.52915158842968,83.20016114066458,82.04412471810507
vgg11,VGG,31,81.05951947021116,82.28966855853555,81.23924472428867
vgg11,VGG,32,79.03145359017188,80.24337164308896,79.16582199016781
vgg11,VGG,33,80.99802415784963,82.44000089638801,81.60906838185072
vgg11,VGG,34,81.4460901345004,82.95996809323842,81.98301761802904
vgg11,VGG,35,83.16653190129071,84.14541088689039,83.37146214300667
vgg11,VGG,36,80.28961543532628,81.44758925210533,80.58446147337655
vgg11,VGG,37,81.46259569616888,83.06617007231374,81.7144434568074
vgg11,VGG,38,81.54059439011995,82.53007048178878,82.02226207035064
vgg11,VGG,39,78.58091176512272,79.9201038189462,78.81161913959151
vgg11,VGG,40,81.8290111350344,83.24859214509499,82.09144743547084
vgg11,VGG,41,81.035746336877,81.38389731420423,82.14892478908497
vgg11,VGG,42,82.77806437985132,83.11286504061441,83.75064009769511
vgg11,VGG,43,82.39441993984488,83.84184472890894,82.63874067582508
vgg11,VGG,44,80.80392408400935,81.95255229731606,81.27783157077141
vgg11,VGG,45,81.61164193681316,82.75064816494701,82.40246645937184
vgg11,VGG,46,79.30698545583395,80.02254238774307,79.98565655217027
vgg11,VGG,47,82.98303602547834,83.7287974770198,83.56679487902703
vgg11,VGG,48,80.34006040437589,81.10167895300485,80.66224329331747
vgg11,VGG,49,80.87170978138592,82.1554837627792,81.02962040709967
vgg11,VGG,50,79.85357725153858,81.1336791600008,80.08049967785465
vgg11,VGG,51,78.09487939882828,79.02808962847327,79.14214417035326
vgg11,VGG,52,82.6928821008704,83.75731919298951,83.11524130696353
vgg11,VGG,53,80.43226808580555,81.59879840867832,81.11258590798234
vgg11,VGG,54,82.98502944811518,84.50426661896697,83.02204774472477
vgg11,VGG,55,82.91065404227982,83.55495312788122,83.40938570492112
vgg11,VGG,56,81.59595179945136,83.15093595504742,81.46321325153465
vgg11,VGG,57,82.21542187191677,83.47900715443453,82.40038212642635
vgg11,VGG,58,82.2756918022628,83.13925431619562,82.47685084641606
vgg11,VGG,59,79.48881022714791,80.67378910844735,79.65053658832299
vgg11,VGG,60,78.83064877095363,79.96397104420157,79.47025701922054
vgg11,VGG,61,80.08904036883474,81.47525362754592,80.87597940048236
vgg11,VGG,62,80.92714160743684,82.02945517793177,81.13418875600135
vgg11,VGG,63,81.80327434205826,82.23089734713542,84.01586068380857
vgg11,VGG,64,81.29918754004895,82.14859240513015,82.08055190869281
vgg11,VGG,65,83.24832312639732,84.19259017808749,83.81762794249387
vgg11,VGG,66,80.33592607053805,81.55247822726622,81.18354883138896
vgg11,VGG,67,81.50856965857128,82.51497247339849,81.76638460677134
vgg11,VGG,68,80.43534784434591,81.64331319488839,80.98576570661888
vgg11,VGG,69,79.85907482636465,80.93892872660228,80.21126524263347
vgg11,VGG,70,80.87747095491892,82.08708690465993,81.62782123059853
vgg11,VGG,71,77.77420491640918,78.94500810357586,78.68094707225144
vgg11,VGG,72,77.17127721911204,79.26132535333697,77.82786345396445
vgg11,VGG,73,79.75138680662897,80.91946620575612,80.20221767372328
vgg11,VGG,74,81.17781398987375,81.80040612114534,81.6588503104858
vgg11,VGG,75,81.70757146542599,83.24375333017143,82.01325321946915
vgg11,VGG,76,80.76715886149665,82.88217601901637,81.18182900690641
